"","Accession_number","ED","Species","Country","City","Host","Collection_date","lat","lon","sum_extracted_values","extracted_temp","extracted_precip","heterogeneity","Geo_location","num_occurrences","DR"
"1943","JF488095.1",0.00230373456682867,"Orthoflavivirus nilense","USA"," New York","Corvus brachyrhynchos","2011-04-19T00:00:00Z",40.7127281,-74.0060152,13972,0.76498794555664,31.6479328588108,34805.5593220339,"USA:  New York",73,434.077785869491
"1944","MF175816.1",0.00374252172210177,"Orthoflavivirus nilense","USA"," Dallas Co. TX","Culex quinquefasciatus","2018-12-31T00:00:00Z",32.7620405,-96.7790069,79868,0.76498794555664,133.622813177653,31335.118852459,"USA:  Dallas Co. TX",23,267.199517933167
"1945","KF704158.1",0.00374252172210177,"Orthoflavivirus nilense","USA"," Gilbert, Maricopa Co., AZ","Culex quinquefasciatus","2014-02-11T00:00:00Z",33.3527632,-111.789037,44,0.76498794555664,14.5459518432617,44548.25,"USA:  Gilbert, Maricopa Co., AZ",2,267.199517933167
"1946","KC333381.1",0.00318193263443934,"Orthoflavivirus nilense","USA"," Houston, Harris Co., Texas","Cyanocitta cristata","2013-09-25T00:00:00Z",33.516867,-96.396186,178,0.76498794555664,154.208068847656,34524.5,"USA:  Houston, Harris Co., Texas",4,314.274409576304
"1947","OQ721845.1",0.00318193263443934,"Orthoflavivirus nilense","USA"," Story, Iowa","Culex restuans","2023-08-02T00:00:00Z",42.0161612,-93.489194,18,0.76498794555664,113.511596679688,37319,"USA:  Story, Iowa",17,314.274409576304
"1948","KX547558.1",0.00208244093968471,"Orthoflavivirus nilense","USA"," Nassau Co., NY","Culex","2016-08-02T00:00:00Z",40.7352994,-73.5615778,10,0.76498794555664,66.66015625,43678,"USA:  Nassau Co., NY",38,480.205695606139
"1949","KX547339.1",0.00208244093968471,"Orthoflavivirus nilense","USA"," Suffolk Co., NY","Cyanocitta cristata","2016-08-02T00:00:00Z",40.8832318,-72.8578027,47,0.76498794555664,62.630615234375,41925,"USA:  Suffolk Co., NY",63,480.205695606139
"1950","MH170243.1",0.00219230061774925,"Orthoflavivirus nilense","USA"," CO, Weld County","Culex tarsalis","2018-11-19T00:00:00Z",40.4065001,-104.6933275,98,0.76498794555664,-11.7471160888672,61208,"USA:  CO, Weld County",13,456.14182284301
"1951","KX547433.1",0.00219230061774925,"Orthoflavivirus nilense","USA"," Richmond Co., NY","Zenaida macroura","2016-08-02T00:00:00Z",40.5834557,-74.1496048,11,0.76498794555664,77.4238891601562,44625,"USA:  Richmond Co., NY",14,456.14182284301
"1952","KX547535.1",0.00253611951106146,"Orthoflavivirus nilense","USA"," Schenectady Co., NY","Cyanocitta cristata","2016-08-02T00:00:00Z",42.8321765,-74.0443451,16,0.76498794555664,9.0093994140625,35428,"USA:  Schenectady Co., NY",6,394.303184703414
"1953","HM538579.1",0.00230566168142566,"Orthoflavivirus nilense","USA"," Connecticut","Culex restuans","2010-07-28T00:00:00Z",41.6500201,-72.7342163,8568,0.76498794555664,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,433.714975642771
"1954","HM488119.1",0.00230204238835422,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2010-08-14T00:00:00Z",41.6500201,-72.7342163,8568,0.76498794555664,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,434.396866477737
"1955","OQ721353.1",0.00230204238835422,"Orthoflavivirus nilense","USA"," Olmsted, Minnesota","","2023-08-02T00:00:00Z",43.9997437,-92.3767816,94,0.76498794555664,75.07177734375,38632,"USA:  Olmsted, Minnesota",3,434.396866477737
"1956","OQ721477.1",0.00295764205379158,"Orthoflavivirus nilense","USA"," St. Tammany, Louisiana","Culex quinquefasciatus","2023-08-02T00:00:00Z",30.4243909,-89.9730381,9,0.76498794555664,257.845275878906,26897.6666666667,"USA:  St. Tammany, Louisiana",3,338.107175179647
"1957","KX547428.1",0.00295764205379158,"Orthoflavivirus nilense","USA"," Onondaga Co., NY","Culiseta","2016-08-02T00:00:00Z",43.015598,-76.2257127,96,0.76498794555664,51.3417358398438,38406,"USA:  Onondaga Co., NY",36,338.107175179647
"1958","JF920759.1",0.00311021854092293,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2011-05-17T00:00:00Z",41.6500201,-72.7342163,8568,0.76498794555664,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,321.520814966031
"1959","KC736491.1",0.00311091926629242,"Orthoflavivirus nilense","USA"," Texas","Culex quinquefasciatus","2013-06-19T00:00:00Z",31.2638905,-98.5456116,59607,0.76498794555664,104.833542606545,23983.4957983193,"USA:  Texas",44,321.44839335281
"1960","HM488245.1",0.00301482586051087,"Orthoflavivirus nilense","USA"," New York","Corvus brachyrhynchos","2010-07-28T00:00:00Z",40.7127281,-74.0060152,13972,0.76498794555664,31.6479328588108,34805.5593220339,"USA:  New York",73,331.694116432499
"1961","JF415927.1",0.00301482586051087,"Orthoflavivirus nilense","USA"," Texas","Aedes albopictus","2011-07-14T00:00:00Z",31.2638905,-98.5456116,59607,0.76498794555664,104.833542606545,23983.4957983193,"USA:  Texas",44,331.694116432499
"1962","MH170253.1",0.00292507999774477,"Orthoflavivirus nilense","USA"," CO, Wellington, Larimer County","Culex pipiens","2018-11-19T00:00:00Z",40.68408,-105.019093,127,0.76498794555664,-25.2210235595703,42249.75,"USA:  CO, Wellington, Larimer County",6,341.870991826205
"1963","KX547192.1",0.00249314014634959,"Orthoflavivirus nilense","USA"," Oneida Co., NY","Culiseta","2016-08-02T00:00:00Z",43.2144051,-75.4039155,81,0.76498794555664,63.13671875,32762,"USA:  Oneida Co., NY",2,401.100596556588
"1964","KC333379.1",0.00149950248314864,"Orthoflavivirus nilense","USA"," Houston, Harris Co., Texas","Cyanocitta cristata","2013-09-25T00:00:00Z",33.516867,-96.396186,178,0.76498794555664,154.208068847656,34524.5,"USA:  Houston, Harris Co., Texas",4,666.887858631757
"1965","KC333386.1",0.00149950248314864,"Orthoflavivirus nilense","USA"," Harris Co., Texas","Cyanocitta cristata","2013-09-25T00:00:00Z",29.7044011,-96.5419157,212,0.76498794555664,165.813934326172,28280,"USA:  Harris Co., Texas",6,666.887858631757
"1966","MF175857.1",0.00241806377989657,"Orthoflavivirus nilense","USA"," Fort Bend Co. TX","Culex quinquefasciatus","2018-12-31T00:00:00Z",29.511218,-95.7807348,56370,0.76498794555664,213.783152642257,27821.9590643275,"USA:  Fort Bend Co. TX",8,413.554021326423
"1967","KX547278.1",0.00241806377989657,"Orthoflavivirus nilense","USA"," Albany Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",42.5986896,-73.9843997,6,0.76498794555664,19.3028564453125,28368,"USA:  Albany Co., NY",16,413.554021326423
"1968","KX547301.1",0.00279553637291064,"Orthoflavivirus nilense","USA"," Onondaga Co., NY","Culiseta","2016-08-02T00:00:00Z",43.015598,-76.2257127,96,0.76498794555664,51.3417358398438,38406,"USA:  Onondaga Co., NY",36,357.713106397119
"1969","HM488252.1",0.00236511608578638,"Orthoflavivirus nilense","USA"," New York","Corvus brachyrhynchos","2010-07-28T00:00:00Z",40.7127281,-74.0060152,13972,0.76498794555664,31.6479328588108,34805.5593220339,"USA:  New York",73,422.812227277
"1970","MH170265.1",0.00236511608578638,"Orthoflavivirus nilense","USA"," GA, Chattron County","Culex quinquefasciatus","2018-11-19T00:00:00Z",35.394658,-87.534021,77,0.76498794555664,115.135864257812,26081.75,"USA:  GA, Chattron County",1,422.812227277
"1971","KX547432.1",0.00265118520603214,"Orthoflavivirus nilense","USA"," Suffolk Co., NY","Coquillettidia","2016-08-02T00:00:00Z",40.8832318,-72.8578027,47,0.76498794555664,62.630615234375,41925,"USA:  Suffolk Co., NY",63,377.18979335157
"1972","MH166909.1",0.00265118520603214,"Orthoflavivirus nilense","USA"," VA, Norfolk County","Culicidae","2018-11-19T00:00:00Z",42.2647,-70.99427,20,0.76498794555664,39.1637573242188,46071.3333333333,"USA:  VA, Norfolk County",40,377.18979335157
"1973","OQ721638.1",0.0020565440906157,"Orthoflavivirus nilense","USA"," Franklin, Ohio","","2023-08-02T00:00:00Z",39.5589474,-84.3041074,107,0.76498794555664,136.755645751953,37688.75,"USA:  Franklin, Ohio",4,486.252643239278
"1974","OQ721809.1",0.0020565440906157,"Orthoflavivirus nilense","USA"," Larimer, Colorado","Culex tarsalis","2023-08-02T00:00:00Z",40.6810174,-105.4726907,138,0.76498794555664,-48.0673828125,18857,"USA:  Larimer, Colorado",94,486.252643239278
"1975","MH170240.1",0.00296839169897742,"Orthoflavivirus nilense","USA"," CO, Wellington, Larimer County","Culex tarsalis","2018-11-19T00:00:00Z",40.68408,-105.019093,127,0.76498794555664,-25.2210235595703,42249.75,"USA:  CO, Wellington, Larimer County",6,336.882763937283
"1976","KX547314.1",0.00291408543815848,"Orthoflavivirus nilense","USA"," Broome Co., NY","Culex","2016-08-02T00:00:00Z",42.1455623,-75.8404114,25,0.76498794555664,-0.15716552734375,29960.5,"USA:  Broome Co., NY",6,343.160837669858
"1977","MH170252.1",0.0028997477738449,"Orthoflavivirus nilense","USA"," CO, Weld County","Culex tarsalis","2018-11-19T00:00:00Z",40.4065001,-104.6933275,98,0.76498794555664,-11.7471160888672,61208,"USA:  CO, Weld County",13,344.85758003499
"1978","OQ721530.1",0.00256627151344594,"Orthoflavivirus nilense","USA"," Scott, Minnesota","","2023-08-02T00:00:00Z",44.6506998,-93.5025726,98,0.76498794555664,50.1026611328125,45086,"USA:  Scott, Minnesota",2,389.67038162584
"1979","KX547282.1",0.00256627151344594,"Orthoflavivirus nilense","USA"," Orleans Co., NY","Cyanocitta cristata","2016-08-02T00:00:00Z",43.2244513,-78.2272835,78,0.76498794555664,3.70062255859375,43634,"USA:  Orleans Co., NY",5,389.67038162584
"1980","KC333382.1",0.00280081508685871,"Orthoflavivirus nilense","USA"," Houston, Harris Co., Texas","Cyanocitta cristata","2013-09-25T00:00:00Z",33.516867,-96.396186,178,0.76498794555664,154.208068847656,34524.5,"USA:  Houston, Harris Co., Texas",4,357.038922238013
"1981","KX547393.1",0.00278324740826485,"Orthoflavivirus nilense","USA"," Suffolk Co., NY","Culex","2016-08-02T00:00:00Z",40.8832318,-72.8578027,47,0.76498794555664,62.630615234375,41925,"USA:  Suffolk Co., NY",63,359.292528946763
"1982","DQ164195.1",0.0025361668455683,"Orthoflavivirus nilense","USA"," NY, Nassau","Culex","2005-10-08T00:00:00Z",40.7269813,-73.7093369,6,0.76498794555664,67.0232747395833,43678,"USA:  NY, Nassau",1,394.295825508247
"1983","HM756678.1",0.00244406706192113,"Orthoflavivirus nilense","USA"," New York","Corvus brachyrhynchos","2010-07-28T00:00:00Z",40.7127281,-74.0060152,13972,0.76498794555664,31.6479328588108,34805.5593220339,"USA:  New York",73,409.154075835367
"1984","KX547408.1",0.00243209477570558,"Orthoflavivirus nilense","USA"," Erie Co., NY","Culex","2016-08-02T00:00:00Z",42.7164263,-78.7620327,113,0.76498794555664,16.881103515625,40860.75,"USA:  Erie Co., NY",34,411.168187189533
"1985","KX547186.1",0.00243209477570558,"Orthoflavivirus nilense","USA"," Nassau Co., NY","Culex","2016-08-02T00:00:00Z",40.7352994,-73.5615778,10,0.76498794555664,66.66015625,43678,"USA:  Nassau Co., NY",38,411.168187189533
"1986","KX547475.1",0.00289941436369558,"Orthoflavivirus nilense","USA"," Orleans Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",43.2244513,-78.2272835,78,0.76498794555664,3.70062255859375,43634,"USA:  Orleans Co., NY",5,344.897235980236
"1987","JF488093.1",0.00293894196800901,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2011-04-19T00:00:00Z",41.6500201,-72.7342163,8568,0.76498794555664,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,340.258504892307
"1988","HM488222.1",0.00251755759400459,"Orthoflavivirus nilense","USA"," Connecticut","Culiseta melanura","2010-07-28T00:00:00Z",41.6500201,-72.7342163,8568,0.76498794555664,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,397.210376589373
"1989","KX547616.1",0.00251755759400459,"Orthoflavivirus nilense","USA"," Kings Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",40.6526006,-73.9497211,20,0.76498794555664,74.2963256835938,43603,"USA:  Kings Co., NY",5,397.210376589373
"1990","DQ164189.1",0.0027776320579996,"Orthoflavivirus nilense","USA"," NY, Albany","Corvus brachyrhynchos","2005-10-08T00:00:00Z",42.7549685,-73.8526881,30,0.76498794555664,9.37075805664062,39877,"USA:  NY, Albany",1,360.018886274009
"1991","KX547424.1",0.00291369731469848,"Orthoflavivirus nilense","USA"," Onondaga Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",43.015598,-76.2257127,96,0.76498794555664,51.3417358398438,38406,"USA:  Onondaga Co., NY",36,343.206548928533
"1992","GU827999.1",0.00291369731469848,"Orthoflavivirus nilense","USA"," Texas","Cyanocitta cristata","2010-07-07T00:00:00Z",31.2638905,-98.5456116,59607,0.76498794555664,104.833542606545,23983.4957983193,"USA:  Texas",44,343.206548928533
"1993","JF920740.1",0.00308894180426524,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2011-05-17T00:00:00Z",41.6500201,-72.7342163,8568,0.76498794555664,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,323.735461321799
"1994","KX547236.1",0.0029827523603846,"Orthoflavivirus nilense","USA"," Onondaga Co., NY","Aedes sp.","2016-08-02T00:00:00Z",43.015598,-76.2257127,96,0.76498794555664,51.3417358398438,38406,"USA:  Onondaga Co., NY",36,335.260819262601
"1995","OQ721841.1",0.00205527585675347,"Orthoflavivirus nilense","USA"," San Diego, California","Accipitridae","2023-08-02T00:00:00Z",32.7174202,-117.1627728,44,0.76498794555664,17.9892501831055,34426.25,"USA:  San Diego, California",61,486.552691559181
"1996","OQ721484.1",0.00205527585675347,"Orthoflavivirus nilense","USA"," Kern, California","","2023-08-02T00:00:00Z",35.3145701,-118.753822,26,0.76498794555664,-29.6595306396485,41201,"USA:  Kern, California",20,486.552691559181
"1997","OQ721178.1",0.00202120938848438,"Orthoflavivirus nilense","USA"," Sacramento, California","","2023-08-02T00:00:00Z",38.5810606,-121.493895,4,0.76498794555664,20.54931640625,53077,"USA:  Sacramento, California",144,494.753292606591
"1998","MH507636.1",0.00127167327368717,"Orthoflavivirus nilense","USA"," Ramona,California","Corvus brachyrhynchos","2019-01-20T00:00:00Z",33.035378,-116.8675132,27,1.14840380350749,40.3120015462239,29330,"USA:  Ramona,California",8,786.365508099841
"1999","MH507650.1",0.00124443297204741,"Orthoflavivirus nilense","USA"," Valley_Center,California","Corvus brachyrhynchos","2019-01-20T00:00:00Z",33.2183701,-117.0341967,69,0.501426696777344,38.1731109619141,35043,"USA:  Valley_Center,California",3,803.578836676714
"2000","OQ721411.1",0.00124443297204741,"Orthoflavivirus nilense","USA"," San Diego, California","Corvus brachyrhynchos","2023-08-02T00:00:00Z",32.7174202,-117.1627728,44,0.501426696777344,17.9892501831055,34426.25,"USA:  San Diego, California",61,803.578836676714
"2001","MH507625.1",0.0015026501896283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.490881977904
"2002","OQ721629.1",0.00145630451195184,"Orthoflavivirus nilense","USA"," San Diego, California","Corvus brachyrhynchos","2023-08-02T00:00:00Z",32.7174202,-117.1627728,44,0.501426696777344,17.9892501831055,34426.25,"USA:  San Diego, California",61,686.669574799111
"2003","MH507644.1",0.00145630451195184,"Orthoflavivirus nilense","USA"," Fallbrook,California","Accipiter striatus","2019-01-20T00:00:00Z",33.3764196,-117.2511466,83,0.501426696777344,34.2498931884765,32565.3333333333,"USA:  Fallbrook,California",1,686.669574799111
"2004","MH507755.1",0.00212037931703658,"Orthoflavivirus nilense","USA"," Lakewood,California","Culex quinquefasciatus","2019-01-20T00:00:00Z",33.8503463,-118.117191,26,0.501426696777344,16.1055145263672,37483,"USA:  Lakewood,California",2,471.613730602499
"2005","OQ721425.1",0.00212037931703658,"Orthoflavivirus nilense","USA"," Los Angeles, California","Corvus brachyrhynchos","2023-08-02T00:00:00Z",34.0536909,-118.242766,126,0.501426696777344,13.6093444824219,32111,"USA:  Los Angeles, California",2,471.613730602499
"2006","OQ721366.1",0.00156272310958782,"Orthoflavivirus nilense","USA"," Solano, California","Culex pipiens","2023-08-02T00:00:00Z",38.2218938,-121.9163555,282,0.501426696777344,62.7553253173828,42067,"USA:  Solano, California",2,639.908627359942
"2007","OQ721719.1",0.00156272310958782,"Orthoflavivirus nilense","USA"," Yolo, California","","2023-08-02T00:00:00Z",38.7184542,-121.9059001,178,0.501426696777344,53.2645874023438,48942.25,"USA:  Yolo, California",40,639.908627359942
"2008","KX547338.1",0.00287451189449417,"Orthoflavivirus nilense","USA"," Richmond Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",40.5834557,-74.1496048,11,0.501426696777344,77.4238891601562,44625,"USA:  Richmond Co., NY",14,347.885149445858
"2009","MH166913.1",0.00287451189449417,"Orthoflavivirus nilense","USA"," VA, Norfolk County","Culicidae","2018-11-19T00:00:00Z",42.2647,-70.99427,20,0.501426696777344,39.1637573242188,46071.3333333333,"USA:  VA, Norfolk County",40,347.885149445858
"2010","KX547388.1",0.00297175442731376,"Orthoflavivirus nilense","USA"," Suffolk Co., NY","Culex","2016-08-02T00:00:00Z",40.8832318,-72.8578027,47,0.501426696777344,62.630615234375,41925,"USA:  Suffolk Co., NY",63,336.501559755032
"2011","KX547518.1",0.00297175442731376,"Orthoflavivirus nilense","USA"," Columbia Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",42.2415027,-73.6723456,101,0.501426696777344,11.1346842447917,30657,"USA:  Columbia Co., NY",5,336.501559755032
"2012","HM488114.1",0.0028688904522623,"Orthoflavivirus nilense","USA"," Connecticut","Aedes cinereus","2010-08-14T00:00:00Z",41.6500201,-72.7342163,8568,0.501426696777344,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,348.566812375648
"2013","DQ164187.1",0.00203448853291722,"Orthoflavivirus nilense","USA"," NY, Broome","Corvus brachyrhynchos","2005-10-08T00:00:00Z",42.0877998,-75.9706607,14,0.501426696777344,-0.5009765625,30545.25,"USA:  NY, Broome",1,491.524028678657
"2014","HQ671718.1",0.00202462361523865,"Orthoflavivirus nilense","USA"," Connecticut","Culex salinarius","2011-01-10T00:00:00Z",41.6500201,-72.7342163,8568,0.501426696777344,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,493.918964726749
"2015","KX547538.1",0.00164201915975423,"Orthoflavivirus nilense","USA"," Nassau Co., NY","Culex","2016-08-02T00:00:00Z",40.7352994,-73.5615778,10,0.501426696777344,66.66015625,43678,"USA:  Nassau Co., NY",38,609.006292076201
"2016","HM488128.1",0.00151791301607707,"Orthoflavivirus nilense","USA"," Connecticut","Corvus brachyrhynchos","2010-08-14T00:00:00Z",41.6500201,-72.7342163,8568,0.501426696777344,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,658.79927862034
"2017","KX547466.1",0.00151791301607707,"Orthoflavivirus nilense","USA"," Suffolk Co., NY","Culex","2016-08-02T00:00:00Z",40.8832318,-72.8578027,47,0.501426696777344,62.630615234375,41925,"USA:  Suffolk Co., NY",63,658.79927862034
